,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,장르1,장르2,가구평균시청률(%)
2799,20201103,SBS,22,224008,펜트하우스,4회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2800,20201103,SBS,22,231314,펜트하우스,4회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2801,20201103,SBS,22,231314,펜트하우스,4회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2802,20201103,SBS,22,231314,펜트하우스,4회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2803,20201103,SBS,22,231314,펜트하우스,4회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2804,20201103,JTBC,21,224031,18어게인,14회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2805,20201103,JTBC,21,224031,18어게인,14회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2806,20201103,JTBC,21,224031,18어게인,14회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2807,20201103,tvN,21,221441,산후조리원,2회,미니시리즈,"엄지원,박하선,장혜진",의학,,3.5
2808,20201104,KBS2,21,220608,도도솔솔라라솔,9회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2809,20201104,KBS2,21,220608,도도솔솔라라솔,9회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2810,20201104,KBS2,22,223924,도도솔솔라라솔,9회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2811,20201104,KBS2,22,223924,도도솔솔라라솔,9회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2812,20201104,JTBC,21,224900,사생활,9회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2813,20201104,JTBC,21,224900,사생활,9회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2814,20201104,tvN,22,234929,구미호뎐,9회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2815,20201104,tvN,22,234929,구미호뎐,9회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2816,20201104,tvN,22,234929,구미호뎐,9회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2817,20201105,KBS2,22,230437,도도솔솔라라솔,10회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2818,20201105,KBS2,22,230437,도도솔솔라라솔,10회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2819,20201105,MBC,21,220104,나를사랑한스파이,5회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2820,20201105,MBC,21,220104,나를사랑한스파이,5회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2821,20201105,MBC,21,220104,나를사랑한스파이,5회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2822,20201105,MBC,22,223458,나를사랑한스파이,5회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2823,20201105,MBC,22,223458,나를사랑한스파이,5회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2824,20201105,MBC,22,223458,나를사랑한스파이,5회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2825,20201105,JTBC,21,223734,사생활,10회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2826,20201105,JTBC,21,223734,사생활,10회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2827,20201105,tvN,22,234709,구미호뎐,10회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2828,20201105,tvN,22,234709,구미호뎐,10회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2829,20201105,tvN,22,234709,구미호뎐,10회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2830,20201106,SBS,22,223623,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2831,20201106,SBS,22,223623,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2832,20201106,SBS,22,223623,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2833,20201106,SBS,22,223623,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2834,20201106,SBS,22,230822,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2835,20201106,SBS,22,230822,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2836,20201106,SBS,22,230822,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2837,20201106,SBS,22,230822,날아라개천용,3회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2838,20201107,SBS,22,223448,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2839,20201107,SBS,22,223448,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2840,20201107,SBS,22,223448,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2841,20201107,SBS,22,223448,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2842,20201107,SBS,22,230518,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2843,20201107,SBS,22,230518,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2844,20201107,SBS,22,230518,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2845,20201107,SBS,22,230518,날아라개천용,4회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2846,20201107,tvN,21,214201,스타트업,7회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2847,20201107,tvN,21,214201,스타트업,7회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2848,20201107,tvN,21,214201,스타트업,7회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2849,20201107,tvN,21,223200,스타트업,7회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2850,20201107,tvN,21,223200,스타트업,7회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2851,20201107,tvN,21,223200,스타트업,7회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2852,20201108,tvN,21,215407,스타트업,8회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2853,20201108,tvN,21,215407,스타트업,8회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2854,20201108,tvN,21,215407,스타트업,8회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2855,20201108,tvN,21,224139,스타트업,8회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2856,20201108,tvN,21,224139,스타트업,8회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2857,20201108,tvN,21,224139,스타트업,8회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2858,20201109,SBS,21,223156,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2859,20201109,SBS,21,223156,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2860,20201109,SBS,21,223156,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2861,20201109,SBS,21,223156,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2862,20201109,SBS,22,230444,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2863,20201109,SBS,22,230444,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2864,20201109,SBS,22,230444,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2865,20201109,SBS,22,230444,펜트하우스,5회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2866,20201109,JTBC,21,224637,18어게인,15회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2867,20201109,JTBC,21,224637,18어게인,15회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2868,20201109,JTBC,21,224637,18어게인,15회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2869,20201109,tvN,21,221423,산후조리원,3회,미니시리즈,"엄지원,박하선,장혜진",의학,,3.5
2870,20201110,MBC,21,215542,카이로스,5회,미니시리즈,"신성록,이세영,안보현",판타지,미스터리,2.8000000000000003
2871,20201110,MBC,21,215542,카이로스,5회,미니시리즈,"신성록,이세영,안보현",판타지,미스터리,2.8000000000000003
2872,20201110,MBC,21,215542,카이로스,5회,미니시리즈,"신성록,이세영,안보현",판타지,미스터리,2.8000000000000003
2873,20201110,MBC,21,223132,카이로스,5회,미니시리즈,"신성록,이세영,안보현",판타지,미스터리,2.8000000000000003
2874,20201110,MBC,21,223132,카이로스,5회,미니시리즈,"신성록,이세영,안보현",판타지,미스터리,2.8000000000000003
2875,20201110,MBC,21,223132,카이로스,5회,미니시리즈,"신성록,이세영,안보현",판타지,미스터리,2.8000000000000003
2876,20201110,SBS,21,223423,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2877,20201110,SBS,21,223423,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2878,20201110,SBS,21,223423,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2879,20201110,SBS,21,223423,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2880,20201110,SBS,22,230655,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2881,20201110,SBS,22,230655,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2882,20201110,SBS,22,230655,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2883,20201110,SBS,22,230655,펜트하우스,6회,미니시리즈,"이지아,김소연,유진",범죄,스릴러,14.2
2884,20201110,JTBC,21,224328,18어게인,16회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2885,20201110,JTBC,21,224328,18어게인,16회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2886,20201110,JTBC,21,224328,18어게인,16회,미니시리즈,"김하늘,윤상현,이도현",판타지,로맨스,2.8000000000000003
2887,20201110,tvN,21,221652,산후조리원,4회,미니시리즈,"엄지원,박하선,장혜진",의학,,3.5
2888,20201111,KBS2,21,220738,도도솔솔라라솔,11회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2889,20201111,KBS2,21,220738,도도솔솔라라솔,11회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2890,20201111,KBS2,22,223633,도도솔솔라라솔,11회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2891,20201111,KBS2,22,223633,도도솔솔라라솔,11회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2892,20201111,MBC,21,215916,나를사랑한스파이,6회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2893,20201111,MBC,21,215916,나를사랑한스파이,6회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2894,20201111,MBC,21,215916,나를사랑한스파이,6회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2895,20201111,MBC,22,223312,나를사랑한스파이,6회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2896,20201111,MBC,22,223312,나를사랑한스파이,6회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2897,20201111,MBC,22,223312,나를사랑한스파이,6회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2898,20201111,JTBC,21,223646,사생활,11회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2899,20201111,JTBC,21,223646,사생활,11회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2900,20201111,tvN,22,234735,구미호뎐,11회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2901,20201111,tvN,22,234735,구미호뎐,11회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2902,20201111,tvN,22,234735,구미호뎐,11회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2903,20201112,KBS2,21,220620,도도솔솔라라솔,12회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2904,20201112,KBS2,21,220620,도도솔솔라라솔,12회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2905,20201112,KBS2,22,223527,도도솔솔라라솔,12회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2906,20201112,KBS2,22,223527,도도솔솔라라솔,12회,미니시리즈,"고아라,이재욱,김주헌",로맨스,,2.5
2907,20201112,MBC,21,215655,나를사랑한스파이,7회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2908,20201112,MBC,21,215655,나를사랑한스파이,7회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2909,20201112,MBC,21,215655,나를사랑한스파이,7회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2910,20201112,MBC,21,223200,나를사랑한스파이,7회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2911,20201112,MBC,21,223200,나를사랑한스파이,7회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2912,20201112,MBC,21,223200,나를사랑한스파이,7회,미니시리즈,"문정혁,유인나,임주환",로맨스,,2.6666666666666665
2913,20201112,JTBC,21,224030,사생활,12회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2914,20201112,JTBC,21,224030,사생활,12회,미니시리즈,"서현,고경표,김효진",추리,로맨스,1.7
2915,20201112,tvN,22,234937,구미호뎐,12회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2916,20201112,tvN,22,234937,구미호뎐,12회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2917,20201112,tvN,22,234937,구미호뎐,12회,미니시리즈,"이동욱,조보아,김범",판타지,로맨스,5.1000000000000005
2918,20201113,SBS,22,223106,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2919,20201113,SBS,22,223106,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2920,20201113,SBS,22,223106,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2921,20201113,SBS,22,223106,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2922,20201113,SBS,22,231047,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2923,20201113,SBS,22,231047,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2924,20201113,SBS,22,231047,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2925,20201113,SBS,22,231047,날아라개천용,5회,미니시리즈,"권상우,배성우,김주현",법정,,4.475
2926,20201114,tvN,21,214002,스타트업,9회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2927,20201114,tvN,21,214002,스타트업,9회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2928,20201114,tvN,21,214002,스타트업,9회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2929,20201114,tvN,21,223450,스타트업,9회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2930,20201114,tvN,21,223450,스타트업,9회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2931,20201114,tvN,21,223450,스타트업,9회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2932,20201115,tvN,21,215315,스타트업,10회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
2933,20201115,tvN,21,215315,스타트업,10회,미니시리즈,"배수지,남주혁,김선호",오피스,로맨스,4.0
