주차,프로그램명,채널,요일,게시글(건수),댓글(건수),동영상조회(건수),뉴스(건수),동영상(건수),게시글(점유율%),댓글(점유율%),동영상조회(점유율%),뉴스(점유율%),동영상(점유율%),가구시청자수,2049시청자수,가구시청률(%),2049시청률(%)
202144,신사와아가씨,KBS2,토일,836,"5,654","3,395,234",534,59,1.9,1.8,5.2,1.7,1.1,"4,984,869","1,723,900",24.8,8
202144,하트가빛나는순간,EBS1,월화,11,"2,049","514,094",0,0,0,0.7,0.8,0,0,"16,287","14,348",0.1,0.1
202144,연모,KBS2,월화,"1,321","6,982","1,526,496",640,57,3.1,2.2,2.3,2.1,1.1,"1,434,610","502,969",7.1,2.3
202144,너를닮은사람,JTBC,수목,659,"3,243","1,846,298",552,78,1.5,1,2.8,1.8,1.5,"330,836","137,992",1.6,0.6
202144,지리산,tvN,토일,"3,141","31,171","1,896,093",968,128,7.3,10,2.9,3.1,2.4,"1,472,529","1,180,350",7.3,5.4
202144,구경이,JTBC,토일,768,"2,487","95,826",803,60,1.8,0.8,0.1,2.6,1.1,"315,472","232,798",1.6,1.1
202144,키마이라,OCN,토일,198,389,"76,435",302,65,0.5,0.1,0.1,1,1.2,"245,892","115,741",1.2,0.5
202144,멜랑꼴리아,tvN,수목,172,558,"43,735",664,4,0.4,0.2,0.1,2.1,0.1,0,0,0,0
202144,너의밤이되어줄게,SBS,토일,402,"2,085","76,854",858,42,0.9,0.7,0.1,2.8,0.8,"363,775","214,063",1.8,1
202144,IDOL,JTBC,월화,71,"1,070","59,636",158,12,0.2,0.3,0.1,0.5,0.2,0,0,0,0
202144,어사와조이,tvN,월화,239,"1,112","156,352",783,15,0.6,0.4,0.2,2.5,0.3,0,0,0,0
202144,크라임퍼즐,SKY,월화,153,623,"314,382",177,6,0.4,0.2,0.5,0.6,0.1,"71,803","50,499",0.4,0.2
202144,학교2021,KBS2,수목,75,395,"20,414",340,2,0.2,0.1,0,1.1,0,0,0,0,0
202145,달리와감자탕,KBS2,수목,391,"2,019","664,478",741,55,0.8,0.7,1.1,2.2,1,"835,937","289,938",4.2,1.3
202145,신사와아가씨,KBS2,토일,959,"6,101","2,465,620",705,61,2,2.2,4.2,2.1,1.1,"5,163,981","1,927,703",25.7,8.9
202145,하트가빛나는순간,EBS1,월화,8,"1,742","408,475",10,0,0,0.6,0.7,0,0,"15,849","8,476",0.1,0
202145,연모,KBS2,월화,"1,728","10,141","1,995,985",672,56,3.6,3.7,3.4,2,1,"1,335,286","529,371",6.6,2.4
202145,너를닮은사람,JTBC,수목,673,"2,765","1,057,874",475,68,1.4,1,1.8,1.4,1.2,"309,695","141,941",1.5,0.7
202145,지리산,tvN,토일,"2,273","6,235","432,746",712,106,4.7,2.2,0.7,2.2,1.9,"1,281,196","997,685",6.4,4.6
202145,구경이,JTBC,토일,632,"2,301","197,760",678,55,1.3,0.8,0.3,2.1,1,"271,525","207,633",1.4,1
202145,키마이라,OCN,토일,164,229,"15,768",259,62,0.3,0.1,0,0.8,1.1,"248,836","140,402",1.2,0.6
202145,멜랑꼴리아,tvN,수목,"1,399","3,161","385,451",750,82,2.9,1.1,0.7,2.3,1.4,"459,547","348,639",2.3,1.6
202145,너의밤이되어줄게,SBS,토일,584,"3,541","91,101",365,22,1.2,1.3,0.2,1.1,0.4,"404,293","268,936",2,1.2
202145,IDOL,JTBC,월화,270,"1,027","102,919",817,93,0.6,0.4,0.2,2.5,1.6,"85,452","67,542",0.4,0.3
202145,어사와조이,tvN,월화,801,"2,478","686,569",650,97,1.7,0.9,1.2,2,1.7,"679,477","413,666",3.4,1.9
202145,크라임퍼즐,SKY,월화,111,278,"34,160",154,7,0.2,0.1,0.1,0.5,0.1,"67,376","58,469",0.3,0.3
202145,학교2021,KBS2,수목,132,627,"40,050",430,4,0.3,0.2,0.1,1.3,0.1,0,0,0,0
202145,쇼윈도:여왕의집,채널A,월화,35,58,"4,488",211,3,0.1,0,0,0.6,0.1,0,0,0,0
202145,스폰서,iHQ,월화,68,196,414,431,2,0.1,0.1,0,1.3,0,0,0,0,0
202146,신사와아가씨,KBS2,토일,"1,101","7,036","2,799,767",832,82,2.4,2.8,4,2.8,1.5,"5,232,123","1,856,490",26,8.6
202146,하트가빛나는순간,EBS1,월화,6,"1,336","478,896",0,0,0,0.5,0.7,0,0,"9,612","5,711",0,0
202146,연모,KBS2,월화,"1,975","10,159","3,585,066",559,56,4.4,4.1,5.2,1.9,1,"1,400,108","548,612",7,2.5
202146,너를닮은사람,JTBC,수목,755,"2,772","1,563,674",576,67,1.7,1.1,2.3,1.9,1.2,"293,319","202,433",1.5,0.9
202146,지리산,tvN,토일,"1,916","6,425","535,870",605,101,4.2,2.6,0.8,2,1.8,"1,284,844","919,908",6.4,4.2
202146,구경이,JTBC,토일,500,"1,772","168,568",603,63,1.1,0.7,0.2,2,1.1,"303,409","221,085",1.5,1
202146,키마이라,OCN,토일,160,243,"17,130",150,67,0.4,0.1,0,0.5,1.2,"219,128","134,052",1.1,0.6
202146,멜랑꼴리아,tvN,수목,835,"2,104","458,740",505,86,1.8,0.9,0.7,1.7,1.5,"300,229","211,046",1.5,1
202146,너의밤이되어줄게,SBS,토일,291,"1,089","31,610",189,17,0.6,0.4,0,0.6,0.3,"465,404","224,036",2.3,1
202146,IDOL,JTBC,월화,136,585,"122,099",245,84,0.3,0.2,0.2,0.8,1.5,"112,973","61,481",0.6,0.3
202146,어사와조이,tvN,월화,632,"2,331","657,590",614,103,1.4,0.9,0.9,2.1,1.8,"668,024","418,532",3.3,1.9
202146,크라임퍼즐,SKY,월화,128,191,"76,733",198,6,0.3,0.1,0.1,0.7,0.1,"75,992","48,855",0.4,0.2
202146,학교2021,KBS2,수목,158,657,"13,359",365,20,0.3,0.3,0,1.2,0.4,0,0,0,0
202146,쇼윈도:여왕의집,채널A,월화,44,67,0,189,0,0.1,0,0,0.6,0,0,0,0,0
202146,스폰서,iHQ,월화,26,20,189,288,2,0.1,0,0,1,0,0,0,0,0
202146,그해우리는,SBS,월화,227,981,"257,410",269,7,0.5,0.4,0.4,0.9,0.1,0,0,0,0
202146,공작도시,JTBC,수목,81,274,"79,854",123,2,0.2,0.1,0.1,0.4,0,0,0,0,0
202146,엉클,TVCHOSUN,토일,40,50,0,129,0,0.1,0,0,0.4,0,0,0,0,0
202147,신사와아가씨,KBS2,토일,867,"5,979","3,696,380",700,61,1.7,1.9,5.7,2.3,1.1,"4,802,087","1,717,894",23.9,7.9
202147,하트가빛나는순간,EBS1,월화,2,906,"301,486",0,0,0,0.3,0.5,0,0,"16,057","9,853",0.1,0
202147,연모,KBS2,월화,"1,988","9,912","2,443,730",829,54,3.8,3.2,3.7,2.7,1,"1,791,549","736,441",8.9,3.4
202147,너를닮은사람,JTBC,수목,707,"2,685","1,737,741",354,71,1.4,0.9,2.7,1.1,1.3,"333,229","177,000",1.7,0.8
202147,지리산,tvN,토일,"1,672","5,686","547,682",786,97,3.2,1.8,0.8,2.6,1.7,"1,203,898","866,813",6,4
202147,구경이,JTBC,토일,366,"1,148","27,260",274,17,0.7,0.4,0,0.9,0.3,0,0,0,0
202147,키마이라,OCN,토일,115,219,"19,353",132,71,0.2,0.1,0,0.4,1.3,"261,553","123,216",1.3,0.6
202147,멜랑꼴리아,tvN,수목,775,"2,292","1,613,577",459,90,1.5,0.7,2.5,1.5,1.6,"357,720","201,963",1.8,0.9
202147,너의밤이되어줄게,SBS,토일,256,"1,607","48,221",239,14,0.5,0.5,0.1,0.8,0.2,"409,036","195,030",2,0.9
202147,IDOL,JTBC,월화,135,800,"173,280",287,84,0.3,0.3,0.3,0.9,1.5,"100,028","55,056",0.5,0.3
202147,어사와조이,tvN,월화,395,"1,634","804,443",496,99,0.8,0.5,1.2,1.6,1.8,"648,642","306,489",3.2,1.4
202147,크라임퍼즐,SKY,월화,131,171,"62,216",132,7,0.3,0.1,0.1,0.4,0.1,"70,115","57,956",0.3,0.3
202147,학교2021,KBS2,수목,515,"2,798","228,246","1,112",54,1,0.9,0.3,3.6,1,"501,518","259,107",2.5,1.2
202147,쇼윈도:여왕의집,채널A,월화,112,341,"36,809",523,4,0.2,0.1,0.1,1.7,0.1,0,0,0,0
202147,그해우리는,SBS,월화,280,913,"45,481",416,15,0.5,0.3,0.1,1.4,0.3,0,0,0,0
202147,공작도시,JTBC,수목,86,154,"17,260",217,5,0.2,0,0,0.7,0.1,0,0,0,0
202147,엉클,TVCHOSUN,토일,40,48,445,108,2,0.1,0,0,0.4,0,0,0,0,0
202147,태종이방원,KBS1,토일,818,"2,477","4,177",390,2,1.6,0.8,0,1.3,0,0,0,0,0
202147,설강화:SNOWDROP,JTBC,토일,532,"1,832","168,679",55,3,1,0.6,0.3,0.2,0.1,0,0,0,0
202147,불가살,tvN,토일,225,306,"33,245",157,5,0.4,0.1,0.1,0.5,0.1,0,0,0,0
202148,신사와아가씨,KBS2,토일,729,"5,888","3,046,514",344,63,1.3,1.8,4.4,1.1,1.1,"4,954,135","1,740,345",24.6,8
202148,하트가빛나는순간,EBS1,월화,5,"1,300","330,984",0,0,0,0.4,0.5,0,0,"2,893","4,064",0,0
202148,연모,KBS2,월화,"1,360","6,767","2,080,294",687,56,2.4,2.1,3,2.2,1,"1,619,629","633,408",8.1,2.9
202148,너를닮은사람,JTBC,수목,765,"2,925","1,882,392",616,72,1.4,0.9,2.7,1.9,1.3,"294,575","188,582",1.5,0.9
202148,지리산,tvN,토일,"1,351","4,211","724,352",479,83,2.4,1.3,1,1.5,1.5,"1,135,900","724,397",5.6,3.3
202148,구경이,JTBC,토일,317,"1,144","73,754",314,54,0.6,0.4,0.1,1,1,"251,940","160,760",1.3,0.7
202148,키마이라,OCN,토일,156,180,"16,880",117,63,0.3,0.1,0,0.4,1.1,"263,866","117,727",1.3,0.5
202148,멜랑꼴리아,tvN,수목,585,"2,463","2,715,015",554,92,1.1,0.8,3.9,1.7,1.6,"328,988","216,238",1.6,1
202148,너의밤이되어줄게,SBS,토일,256,"1,580","70,008",209,21,0.5,0.5,0.1,0.7,0.4,"402,084","249,427",2,1.2
202148,IDOL,JTBC,월화,118,893,"201,257",178,81,0.2,0.3,0.3,0.6,1.4,"107,485","51,941",0.5,0.2
202148,어사와조이,tvN,월화,327,"1,389","793,290",412,110,0.6,0.4,1.1,1.3,1.9,"549,018","291,270",2.7,1.3
202148,크라임퍼즐,SKY,월화,94,146,"5,493",171,0,0.2,0,0,0.5,0,"45,111","36,185",0.2,0.2
202148,학교2021,KBS2,수목,238,"1,342","106,528",423,49,0.4,0.4,0.2,1.3,0.9,"439,179","207,682",2.2,1
202148,쇼윈도:여왕의집,채널A,월화,574,"1,654","434,899","1,081",60,1,0.5,0.6,3.4,1.1,"240,386","102,989",1.2,0.5
202148,그해우리는,SBS,월화,348,"1,695","361,194",818,33,0.6,0.5,0.5,2.6,0.6,0,0,0,0
202148,공작도시,JTBC,수목,102,291,"32,791",188,3,0.2,0.1,0,0.6,0.1,0,0,0,0
202148,엉클,TVCHOSUN,토일,39,68,708,112,1,0.1,0,0,0.4,0,0,0,0,0
202148,태종이방원,KBS1,토일,718,"1,939","4,240",410,1,1.3,0.6,0,1.3,0,0,0,0,0
202148,설강화:SNOWDROP,JTBC,토일,"1,109","5,945","77,157",609,6,2,1.8,0.1,1.9,0.1,0,0,0,0
202148,불가살,tvN,토일,300,729,"15,123",167,8,0.5,0.2,0,0.5,0.1,0,0,0,0
202148,꽃피면달생각하고,KBS2,월화,48,94,"6,108",207,1,0.1,0,0,0.7,0,0,0,0,0
202148,한사람만,JTBC,월화,39,93,"22,161",166,6,0.1,0,0,0.5,0.1,0,0,0,0
202149,신사와아가씨,KBS2,토일,923,"6,618","2,500,438",369,66,1.8,2.2,3.6,1.1,1.1,"5,128,292","1,738,062",25.5,8
202149,하트가빛나는순간,EBS1,월화,7,985,"284,066",0,0,0,0.3,0.4,0,0,"11,614","8,581",0.1,0
202149,연모,KBS2,월화,"1,255","8,511","1,821,780",559,52,2.4,2.8,2.6,1.7,0.9,"1,606,994","616,217",8,2.8
202149,지리산,tvN,토일,"1,621","5,035","985,172",601,90,3.1,1.7,1.4,1.8,1.5,"1,322,172","959,878",6.6,4.4
202149,구경이,JTBC,토일,301,"1,674","75,314",471,51,0.6,0.5,0.1,1.4,0.9,"268,614","244,900",1.3,1.1
202149,키마이라,OCN,토일,163,315,"24,715",117,59,0.3,0.1,0,0.4,1,"272,830","109,260",1.4,0.5
202149,멜랑꼴리아,tvN,수목,498,"2,327","2,440,088",385,89,1,0.8,3.5,1.2,1.5,"314,136","208,188",1.6,1
202149,너의밤이되어줄게,SBS,토일,292,"1,287","36,630",228,13,0.6,0.4,0.1,0.7,0.2,"368,318","250,290",1.8,1.2
202149,IDOL,JTBC,월화,117,614,"121,667",190,77,0.2,0.2,0.2,0.6,1.3,"146,022","63,172",0.7,0.3
202149,어사와조이,tvN,월화,281,"1,273","802,428",440,87,0.5,0.4,1.1,1.3,1.5,"645,292","349,991",3.2,1.6
202149,학교2021,KBS2,수목,194,"1,605","107,731",397,52,0.4,0.5,0.2,1.2,0.9,"332,822","130,705",1.7,0.6
202149,쇼윈도:여왕의집,채널A,월화,527,"1,148","354,007",503,67,1,0.4,0.5,1.5,1.1,"420,089","130,133",2.1,0.6
202149,그해우리는,SBS,월화,"1,911","7,180","1,388,438",764,60,3.7,2.4,2,2.3,1,0,0,0,0
202149,공작도시,JTBC,수목,785,"2,030","636,514","1,080",73,1.5,0.7,0.9,3.3,1.2,0,0,0,0
202149,엉클,TVCHOSUN,토일,299,681,"29,016",846,37,0.6,0.2,0,2.6,0.6,0,0,0,0
202149,태종이방원,KBS1,토일,"3,047","9,331","259,715","1,336",68,5.9,3.1,0.4,4,1.2,0,0,0,0
202149,설강화:SNOWDROP,JTBC,토일,553,"6,650","572,330",608,4,1.1,2.2,0.8,1.8,0.1,0,0,0,0
202149,불가살,tvN,토일,313,737,"44,843",213,8,0.6,0.2,0.1,0.6,0.1,0,0,0,0
202149,꽃피면달생각하고,KBS2,월화,85,525,"80,776",279,5,0.2,0.2,0.1,0.8,0.1,0,0,0,0
202149,한사람만,JTBC,월화,51,134,"5,410",208,7,0.1,0,0,0.6,0.1,0,0,0,0
202150,신사와아가씨,KBS2,토일,952,"6,310","3,955,015",374,64,1.7,1.8,5.3,1.1,1.2,"5,526,671","1,896,926",27.5,8.8
202150,하트가빛나는순간,EBS1,월화,10,506,"208,499",0,0,0,0.1,0.3,0,0,"26,938","13,083",0.1,0.1
202150,연모,KBS2,월화,"1,684","10,200","2,403,534",866,53,3.1,2.9,3.2,2.6,1,"1,831,754","664,020",9.1,3.1
202150,키마이라,OCN,토일,130,260,"30,225",181,65,0.2,0.1,0,0.5,1.2,"346,462","156,282",1.7,0.7
202150,멜랑꼴리아,tvN,수목,409,"2,114","1,408,233",383,89,0.7,0.6,1.9,1.1,1.6,"301,144","235,992",1.5,1.1
202150,너의밤이되어줄게,SBS,토일,215,574,"37,367",189,17,0.4,0.2,0.1,0.6,0.3,"342,757","159,071",1.7,0.7
202150,IDOL,JTBC,월화,120,"1,169","110,137",461,80,0.2,0.3,0.1,1.4,1.4,"138,760","129,120",0.7,0.6
202150,어사와조이,tvN,월화,189,"1,083","551,104",329,94,0.3,0.3,0.7,1,1.7,"506,441","293,949",2.5,1.4
202150,학교2021,KBS2,수목,148,"1,157","79,828",417,48,0.3,0.3,0.1,1.2,0.9,"308,469","119,199",1.5,0.6
202150,쇼윈도:여왕의집,채널A,월화,582,"2,185","1,194,683",553,64,1.1,0.6,1.6,1.6,1.2,"733,966","233,633",3.6,1.1
202150,그해우리는,SBS,월화,"1,245","8,888","2,825,300",692,62,2.3,2.5,3.8,2,1.1,"648,515","542,244",3.2,2.5
202150,공작도시,JTBC,수목,468,"1,239","830,440",458,72,0.9,0.4,1.1,1.4,1.3,"419,625","197,815",2.1,0.9
202150,엉클,TVCHOSUN,토일,"1,176","2,746","115,382",185,40,2.1,0.8,0.2,0.5,0.7,"691,165","219,619",3.4,1
202150,태종이방원,KBS1,토일,"1,934","6,287","244,887",508,66,3.5,1.8,0.3,1.5,1.2,"1,771,563","591,149",8.8,2.7
202150,설강화:SNOWDROP,JTBC,토일,"5,425","39,988","1,993,689","1,397",65,9.9,11.5,2.7,4.1,1.2,"536,339","307,236",2.7,1.4
202150,불가살,tvN,토일,"2,354","5,214","694,944","1,015",100,4.3,1.5,0.9,3,1.8,"1,025,848","767,540",5.1,3.5
202150,꽃피면달생각하고,KBS2,월화,132,510,"47,242",263,7,0.2,0.1,0.1,0.8,0.1,0,0,0,0
202150,한사람만,JTBC,월화,82,279,"20,122",239,7,0.1,0.1,0,0.7,0.1,0,0,0,0
202150,고스트닥터,tvN,월화,84,144,"5,990",233,8,0.2,0,0,0.7,0.1,0,0,0,0
202151,신사와아가씨,KBS2,토일,"1,106","10,396","5,097,772",384,62,1.8,2.1,6.6,1.1,1.2,"4,943,440","1,946,583",24.6,9
202151,하트가빛나는순간,EBS1,월화,8,589,"153,061",32,0,0,0.1,0.2,0.1,0,"17,609","27,763",0.1,0.1
202151,멜랑꼴리아,tvN,수목,363,"1,776","1,417,927",318,93,0.6,0.4,1.8,0.9,1.7,"299,503","226,878",1.5,1
202151,너의밤이되어줄게,SBS,토일,164,929,"47,331",169,10,0.3,0.2,0.1,0.5,0.2,0,0,0,0
202151,어사와조이,tvN,월화,260,"1,208","652,821",434,86,0.4,0.2,0.8,1.3,1.6,"453,728","225,851",2.3,1
202151,학교2021,KBS2,수목,176,"1,150","128,810",502,52,0.3,0.2,0.2,1.5,1,"321,816","131,281",1.6,0.6
202151,쇼윈도:여왕의집,채널A,월화,683,"1,829","1,322,329",509,71,1.1,0.4,1.7,1.5,1.3,"787,865","284,542",3.9,1.3
202151,그해우리는,SBS,월화,"2,543","14,738","3,927,708",777,55,4.2,3,5.1,2.3,1,"781,563","596,775",3.9,2.8
202151,공작도시,JTBC,수목,392,"1,072","1,802,399",421,74,0.7,0.2,2.3,1.3,1.4,"489,378","241,752",2.4,1.1
202151,엉클,TVCHOSUN,토일,"1,068","2,725","133,601",188,66,1.8,0.6,0.2,0.6,1.2,"780,520","352,497",3.9,1.6
202151,태종이방원,KBS1,토일,"1,148","4,722","298,823",417,59,1.9,1,0.4,1.2,1.1,"1,276,558","389,937",6.3,1.8
202151,설강화:SNOWDROP,JTBC,토일,"9,178","100,947","2,362,348","2,566",119,15.3,20.6,3.1,7.6,2.2,"358,574","206,551",1.8,1
202151,불가살,tvN,토일,"2,214","8,044","1,634,809",508,105,3.7,1.6,2.1,1.5,2,"838,962","623,577",4.2,2.9
202151,꽃피면달생각하고,KBS2,월화,"1,084","3,637","349,935","1,530",82,1.8,0.7,0.5,4.6,1.5,"1,502,202","613,103",7.5,2.8
202151,한사람만,JTBC,월화,318,"1,202","153,638",989,79,0.5,0.2,0.2,2.9,1.5,"297,468","162,321",1.5,0.7
202151,고스트닥터,tvN,월화,98,716,"121,301",361,13,0.2,0.1,0.2,1.1,0.2,0,0,0,0
202152,신사와아가씨,KBS2,토일,"1,059","11,888","4,777,334",497,66,2.4,3,5.9,1.7,1.3,"4,789,873","1,811,327",23.8,8.4
202152,멜랑꼴리아,tvN,수목,367,"1,241","1,072,655",646,66,0.8,0.3,1.3,2.2,1.3,"320,607","241,614",1.6,1.1
202152,너의밤이되어줄게,SBS,토일,135,497,"9,378",222,10,0.3,0.1,0,0.7,0.2,"365,023","129,854",1.8,0.6
202152,어사와조이,tvN,월화,247,"1,079","739,775",678,88,0.5,0.3,0.9,2.3,1.8,"555,084","307,969",2.8,1.4
202152,학교2021,KBS2,수목,141,"1,015","152,838",444,46,0.3,0.3,0.2,1.5,0.9,"295,886","123,325",1.5,0.6
202152,쇼윈도:여왕의집,채널A,월화,506,"1,477","810,551",657,67,1.1,0.4,1,2.2,1.3,"834,684","313,175",4.2,1.4
202152,그해우리는,SBS,월화,"2,357","18,648","4,791,089",710,56,5.2,4.8,6,2.4,1.1,"759,051","616,802",3.8,2.8
202152,공작도시,JTBC,수목,327,891,"1,529,312",390,62,0.7,0.2,1.9,1.3,1.2,"511,836","206,721",2.5,1
202152,엉클,TVCHOSUN,토일,"1,079","2,600","238,897",229,50,2.4,0.7,0.3,0.8,1,"752,313","265,741",3.7,1.2
202152,태종이방원,KBS1,토일,823,"3,884","538,850",354,54,1.8,1,0.7,1.2,1.1,"1,257,854","363,384",6.3,1.7
202152,설강화:SNOWDROP,JTBC,토일,"2,902","32,318","1,993,481",991,64,6.4,8.3,2.5,3.3,1.3,"341,674","188,048",1.7,0.9
202152,불가살,tvN,토일,"1,646","5,856","1,602,331",600,96,3.7,1.5,2,2,1.9,"564,387","451,513",2.8,2.1
202152,꽃피면달생각하고,KBS2,월화,586,"1,972","363,172",743,57,1.3,0.5,0.5,2.5,1.1,"1,232,164","458,860",6.1,2.1
202152,한사람만,JTBC,월화,167,702,"181,759",490,82,0.4,0.2,0.2,1.6,1.6,"173,384","111,920",0.9,0.5
202152,고스트닥터,tvN,월화,147,460,"121,771",384,12,0.3,0.1,0.2,1.3,0.2,0,0,0,0
202152,마녀식당으로오세요,tvN,수목,19,24,0,2,0,0,0,0,0,0,0,0,0,0
