,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률,평균시청률,장르1,장르2
759,20200806,KBS2,22,223659,출사표,12회,미니시리즈,"나나,박성훈,유다인",1.05849,1.3070940178571429,정치,오피스
760,20200806,MBC,21,215455,십시일반,6회,미니시리즈,"김혜준,오나라,김정영",0.8726978571428571,1.23814625,미스터리,추리
761,20200806,MBC,21,222050,십시일반,6회,미니시리즈,"김혜준,오나라,김정영",1.1776864285714286,1.23814625,미스터리,추리
762,20200806,JTBC,21,223745,우리사랑했을까,10회,미니시리즈,"송지효,손호준,송종호",0.7439464285714286,0.9552057589285714,로맨스,코미디
763,20200806,tvN,22,235907,악의꽃,4회,미니시리즈,"이준기,문채원,장희진",1.8531764285714287,2.0244539682539684,추리,로맨스
764,20200807,SBS,22,223319,편의점샛별이,15회,미니시리즈,"지창욱,김유정,한선화",2.9226771428571428,3.496668169642857,로맨스,
765,20200807,SBS,22,230934,편의점샛별이,15회,미니시리즈,"지창욱,김유정,한선화",3.4515057142857137,3.496668169642857,로맨스,
766,20200808,SBS,22,223544,편의점샛별이,16회,미니시리즈,"지창욱,김유정,한선화",3.116316428571429,3.496668169642857,로맨스,
767,20200808,SBS,22,230713,편의점샛별이,16회,미니시리즈,"지창욱,김유정,한선화",5.568169285714285,3.496668169642857,로맨스,
768,20200808,tvN,21,214244,사이코지만괜찮아,15회,미니시리즈,"김수현,서예지,오정세",3.4694571428571424,2.928249753694581,로맨스,코미디
769,20200808,tvN,21,223310,사이코지만괜찮아,15회,미니시리즈,"김수현,서예지,오정세",3.813430714285714,2.928249753694581,로맨스,코미디
770,20200808,OCN,21,221757,트레인,8회,미니시리즈,"윤시윤,경수진,신소율",0.1343207142857142,0.43004665714285717,판타지,미스터리
771,20200808,OCN,22,233620,트레인,9회,미니시리즈,"윤시윤,경수진,신소율",0.6570814285714286,0.43004665714285717,판타지,미스터리
772,20200809,tvN,21,214651,사이코지만괜찮아,16회,미니시리즈,"김수현,서예지,오정세",3.840155,2.928249753694581,로맨스,코미디
773,20200809,tvN,21,223955,사이코지만괜찮아,16회,미니시리즈,"김수현,서예지,오정세",4.716752142857142,2.928249753694581,로맨스,코미디
774,20200809,OCN,21,222643,트레인,9회,미니시리즈,"윤시윤,경수진,신소율",0.2728892857142857,0.43004665714285717,판타지,미스터리
775,20200809,OCN,22,234038,트레인,10회,미니시리즈,"윤시윤,경수진,신소율",0.7602992857142857,0.43004665714285717,판타지,미스터리
776,20200810,KBS2,21,220631,그놈이그놈이다,11회,미니시리즈,"황정음,윤현민,서지훈",0.9625407142857142,1.438875880952381,로맨스 코미디,
777,20200810,KBS2,22,223951,그놈이그놈이다,11회,미니시리즈,"황정음,윤현민,서지훈",1.4620135714285714,1.438875880952381,로맨스 코미디,
778,20200810,JTBC,21,223820,모범형사,11회,미니시리즈,"손현주,장승조,이엘리야",2.926157142857143,2.503925892857143,범죄,추리
779,20200810,tvN,21,221952,악의꽃,4회,미니시리즈,"이준기,문채원,장희진",0.9615692857142856,2.0244539682539684,추리,로맨스
780,20200811,KBS2,21,220657,그놈이그놈이다,12회,미니시리즈,"황정음,윤현민,서지훈",1.175412857142857,1.438875880952381,로맨스 코미디,
781,20200811,KBS2,22,224003,그놈이그놈이다,12회,미니시리즈,"황정음,윤현민,서지훈",1.4600314285714284,1.438875880952381,로맨스 코미디,
782,20200811,JTBC,21,223618,모범형사,12회,미니시리즈,"손현주,장승조,이엘리야",2.4790892857142857,2.503925892857143,범죄,추리
783,20200812,KBS2,21,220514,출사표,13회,미니시리즈,"나나,박성훈,유다인",0.983695,1.3070940178571429,정치,오피스
784,20200812,KBS2,22,223856,출사표,13회,미니시리즈,"나나,박성훈,유다인",1.2737092857142858,1.3070940178571429,정치,오피스
785,20200812,MBC,21,215419,십시일반,7회,미니시리즈,"김혜준,오나라,김정영",1.0336742857142858,1.23814625,미스터리,추리
786,20200812,MBC,21,222847,십시일반,7회,미니시리즈,"김혜준,오나라,김정영",1.254077142857143,1.23814625,미스터리,추리
787,20200812,JTBC,21,223745,우리사랑했을까,11회,미니시리즈,"송지효,손호준,송종호",1.0936657142857142,0.9552057589285714,로맨스,코미디
788,20200812,tvN,22,235844,악의꽃,5회,미니시리즈,"이준기,문채원,장희진",2.0193592857142857,2.0244539682539684,추리,로맨스
789,20200813,KBS2,21,220523,출사표,14회,미니시리즈,"나나,박성훈,유다인",0.844885,1.3070940178571429,정치,오피스
790,20200813,KBS2,22,223903,출사표,14회,미니시리즈,"나나,박성훈,유다인",1.0553042857142858,1.3070940178571429,정치,오피스
791,20200813,MBC,21,215927,십시일반,8회,미니시리즈,"김혜준,오나라,김정영",0.9802171428571428,1.23814625,미스터리,추리
792,20200813,MBC,22,223046,십시일반,8회,미니시리즈,"김혜준,오나라,김정영",1.1989314285714283,1.23814625,미스터리,추리
793,20200813,JTBC,21,224210,우리사랑했을까,12회,미니시리즈,"송지효,손호준,송종호",0.8514849999999999,0.9552057589285714,로맨스,코미디
794,20200813,tvN,22,240107,악의꽃,6회,미니시리즈,"이준기,문채원,장희진",2.263823571428572,2.0244539682539684,추리,로맨스
795,20200815,tvN,21,221333,비밀의숲2,1회,미니시리즈,"조승우,배두나,최무성",4.104983571428571,3.8512983928571427,추리,
796,20200815,OCN,21,221525,트레인,10회,미니시리즈,"윤시윤,경수진,신소율",0.205535,0.43004665714285717,판타지,미스터리
797,20200815,OCN,22,233058,트레인,11회,미니시리즈,"윤시윤,경수진,신소율",0.7597278571428571,0.43004665714285717,판타지,미스터리
798,20200816,tvN,21,222407,비밀의숲2,2회,미니시리즈,"조승우,배두나,최무성",3.5467028571428574,3.8512983928571427,추리,
799,20200816,OCN,21,221427,트레인,11회,미니시리즈,"윤시윤,경수진,신소율",0.2113535714285714,0.43004665714285717,판타지,미스터리
800,20200816,OCN,22,233356,트레인,12회,미니시리즈,"윤시윤,경수진,신소율",0.5681864285714285,0.43004665714285717,판타지,미스터리
801,20200817,KBS2,21,220611,그놈이그놈이다,13회,미니시리즈,"황정음,윤현민,서지훈",1.1174807142857144,1.438875880952381,로맨스 코미디,
802,20200817,KBS2,22,223757,그놈이그놈이다,13회,미니시리즈,"황정음,윤현민,서지훈",1.3868107142857142,1.438875880952381,로맨스 코미디,
803,20200817,MBC,21,220049,연애는귀찮지만외로운건싫어,1회,미니시리즈,"지현우,김소은,박건일",1.0514885714285716,0.873071,로맨스,코미디
804,20200817,MBC,22,223308,연애는귀찮지만외로운건싫어,1회,미니시리즈,"지현우,김소은,박건일",1.3504878571428574,0.873071,로맨스,코미디
805,20200817,JTBC,21,223618,모범형사,13회,미니시리즈,"손현주,장승조,이엘리야",2.802718571428572,2.503925892857143,범죄,추리
806,20200818,KBS2,21,220508,그놈이그놈이다,14회,미니시리즈,"황정음,윤현민,서지훈",1.15362,1.438875880952381,로맨스 코미디,
807,20200818,KBS2,22,223951,그놈이그놈이다,14회,미니시리즈,"황정음,윤현민,서지훈",1.5617342857142855,1.438875880952381,로맨스 코미디,
808,20200818,JTBC,21,224100,모범형사,14회,미니시리즈,"손현주,장승조,이엘리야",3.5356728571428566,2.503925892857143,범죄,추리
809,20200819,KBS2,21,220639,출사표,15회,미니시리즈,"나나,박성훈,유다인",1.383165714285714,1.3070940178571429,정치,오피스
810,20200819,KBS2,22,223905,출사표,15회,미니시리즈,"나나,박성훈,유다인",1.4571921428571428,1.3070940178571429,정치,오피스
811,20200819,MBC,21,220008,내가가장예뻤을때,1회,미니시리즈,"임수향,지수,하석진",1.7927821428571424,1.4479749330357143,휴먼,
812,20200819,MBC,22,223534,내가가장예뻤을때,1회,미니시리즈,"임수향,지수,하석진",1.8430542857142855,1.4479749330357143,휴먼,
813,20200819,JTBC,21,223522,우리사랑했을까,13회,미니시리즈,"송지효,손호준,송종호",0.9871457142857144,0.9552057589285714,로맨스,코미디
814,20200819,tvN,22,240515,악의꽃,7회,미니시리즈,"이준기,문채원,장희진",2.039655,2.0244539682539684,추리,로맨스
815,20200820,KBS2,21,220514,출사표,16회,미니시리즈,"나나,박성훈,유다인",1.1420478571428574,1.3070940178571429,정치,오피스
816,20200820,KBS2,22,223925,출사표,16회,미니시리즈,"나나,박성훈,유다인",1.302732142857143,1.3070940178571429,정치,오피스
817,20200820,MBC,21,215805,내가가장예뻤을때,2회,미니시리즈,"임수향,지수,하석진",0.9111528571428572,1.4479749330357143,휴먼,
818,20200820,MBC,21,223628,내가가장예뻤을때,2회,미니시리즈,"임수향,지수,하석진",1.1131557142857142,1.4479749330357143,휴먼,
819,20200820,JTBC,21,223948,우리사랑했을까,14회,미니시리즈,"송지효,손호준,송종호",0.9458885714285714,0.9552057589285714,로맨스,코미디
820,20200820,tvN,22,240807,악의꽃,8회,미니시리즈,"이준기,문채원,장희진",2.034789285714285,2.0244539682539684,추리,로맨스
821,20200822,SBS,22,230545,앨리스,,미니시리즈,"김희선,주원,김희선",1.2639364285714287,3.793675303030303,판타지,
822,20200822,tvN,21,221320,비밀의숲2,3회,미니시리즈,"조승우,배두나,최무성",3.515944285714286,3.8512983928571427,추리,
823,20200823,tvN,21,222415,비밀의숲2,4회,미니시리즈,"조승우,배두나,최무성",3.806446428571429,3.8512983928571427,추리,
824,20200824,MBC,21,220003,연애는귀찮지만외로운건싫어,2회,미니시리즈,"지현우,김소은,박건일",1.03421,0.873071,로맨스,코미디
825,20200824,MBC,22,223043,연애는귀찮지만외로운건싫어,2회,미니시리즈,"지현우,김소은,박건일",1.2093385714285714,0.873071,로맨스,코미디
826,20200824,JTBC,21,223918,모범형사,15회,미니시리즈,"손현주,장승조,이엘리야",3.6377,2.503925892857143,범죄,추리
827,20200825,JTBC,21,224206,모범형사,16회,미니시리즈,"손현주,장승조,이엘리야",3.603852857142857,2.503925892857143,범죄,추리
828,20200826,tvN,22,240753,악의꽃,9회,미니시리즈,"이준기,문채원,장희진",2.1384692857142857,2.0244539682539684,추리,로맨스
829,20200827,MBC,21,220315,내가가장예뻤을때,3회,미니시리즈,"임수향,지수,하석진",1.172785,1.4479749330357143,휴먼,
830,20200827,MBC,22,223357,내가가장예뻤을때,3회,미니시리즈,"임수향,지수,하석진",1.4663657142857145,1.4479749330357143,휴먼,
831,20200827,JTBC,21,224543,우리사랑했을까,15회,미니시리즈,"송지효,손호준,송종호",1.1091742857142857,0.9552057589285714,로맨스,코미디
832,20200827,tvN,22,240404,악의꽃,10회,미니시리즈,"이준기,문채원,장희진",2.1765242857142857,2.0244539682539684,추리,로맨스
833,20200828,SBS,22,223803,앨리스,1회,미니시리즈,"김희선,주원,김희선",2.265306428571429,3.793675303030303,판타지,
834,20200828,SBS,22,231112,앨리스,1회,미니시리즈,"김희선,주원,김희선",3.095023571428571,3.793675303030303,판타지,
835,20200829,SBS,22,223309,앨리스,2회,미니시리즈,"김희선,주원,김희선",3.675103571428572,3.793675303030303,판타지,
836,20200829,SBS,22,230508,앨리스,2회,미니시리즈,"김희선,주원,김희선",5.368257142857142,3.793675303030303,판타지,
837,20200829,tvN,21,221607,비밀의숲2,5회,미니시리즈,"조승우,배두나,최무성",2.9518692857142854,3.8512983928571427,추리,
838,20200829,OCN,22,233804,미씽그들이있었다,1회,미니시리즈,"고수,허준호,안소희",0.9507871428571428,1.0644997290640394,판타지,수사
839,20200830,tvN,21,222540,비밀의숲2,6회,미니시리즈,"조승우,배두나,최무성",3.636035714285714,3.8512983928571427,추리,
840,20200830,OCN,21,221108,미씽그들이있었다,1회,미니시리즈,"고수,허준호,안소희",0.4105207142857142,1.0644997290640394,판타지,수사
841,20200830,OCN,22,233913,미씽그들이있었다,2회,미니시리즈,"고수,허준호,안소희",1.9613985714285715,1.0644997290640394,판타지,수사
842,20200831,KBS2,21,220737,그놈이그놈이다,15회,미니시리즈,"황정음,윤현민,서지훈",1.1493435714285716,1.438875880952381,로맨스 코미디,
843,20200831,KBS2,22,223742,그놈이그놈이다,15회,미니시리즈,"황정음,윤현민,서지훈",1.5801057142857142,1.438875880952381,로맨스 코미디,
844,20200831,MBC,21,215506,연애는귀찮지만외로운건싫어,3회,미니시리즈,"지현우,김소은,박건일",1.1966614285714283,0.873071,로맨스,코미디
845,20200831,MBC,21,222445,연애는귀찮지만외로운건싫어,3회,미니시리즈,"지현우,김소은,박건일",1.2951114285714282,0.873071,로맨스,코미디
846,20200831,SBS,22,223519,브람스를좋아하세요,1회,미니시리즈,"박은빈,김민재,김성철",2.645225,2.2468079464285715,로맨스,
847,20200831,SBS,22,230336,브람스를좋아하세요,1회,미니시리즈,"박은빈,김민재,김성철",2.727951428571429,2.2468079464285715,로맨스,
848,20200901,SBS,22,223308,브람스를좋아하세요,2회,미니시리즈,"박은빈,김민재,김성철",2.3194492857142857,2.2468079464285715,로맨스,
849,20200901,SBS,22,230338,브람스를좋아하세요,2회,미니시리즈,"박은빈,김민재,김성철",2.292152857142857,2.2468079464285715,로맨스,
850,20200901,OCN,22,230802,미씽그들이있었다,1회,미니시리즈,"고수,허준호,안소희",0.3309707142857143,1.0644997290640394,판타지,수사
851,20200902,KBS2,21,220407,동백꽃필무렵,1회,미니시리즈,"공효진,강하늘,김지석",1.3198657142857144,1.062662261904762,미스터리,로맨스
852,20200902,KBS2,22,223915,동백꽃필무렵,1회,미니시리즈,"공효진,강하늘,김지석",1.6461214285714287,1.062662261904762,미스터리,로맨스
853,20200902,MBC,21,213844,내가가장예뻤을때,4회,미니시리즈,"임수향,지수,하석진",1.2758514285714284,1.4479749330357143,휴먼,
854,20200902,MBC,21,221712,내가가장예뻤을때,4회,미니시리즈,"임수향,지수,하석진",1.502319285714286,1.4479749330357143,휴먼,
855,20200902,JTBC,21,223950,우리사랑했을까,16회,미니시리즈,"송지효,손호준,송종호",0.9997771428571428,0.9552057589285714,로맨스,코미디
856,20200902,tvN,22,240422,악의꽃,11회,미니시리즈,"이준기,문채원,장희진",2.426632857142857,2.0244539682539684,추리,로맨스
857,20200903,KBS2,21,214918,동백꽃필무렵,2회,미니시리즈,"공효진,강하늘,김지석",1.1999928571428573,1.062662261904762,미스터리,로맨스
858,20200903,KBS2,21,221737,동백꽃필무렵,2회,미니시리즈,"공효진,강하늘,김지석",1.4484471428571426,1.062662261904762,미스터리,로맨스
859,20200903,MBC,21,220007,내가가장예뻤을때,5회,미니시리즈,"임수향,지수,하석진",1.2339671428571428,1.4479749330357143,휴먼,
860,20200903,MBC,22,223349,내가가장예뻤을때,5회,미니시리즈,"임수향,지수,하석진",1.3305021428571429,1.4479749330357143,휴먼,
861,20200904,SBS,22,223130,앨리스,3회,미니시리즈,"김희선,주원,김희선",3.4121821428571435,3.793675303030303,판타지,
862,20200904,SBS,22,230824,앨리스,3회,미니시리즈,"김희선,주원,김희선",4.185710714285714,3.793675303030303,판타지,
863,20200905,SBS,22,223431,앨리스,4회,미니시리즈,"김희선,주원,김희선",4.070795,3.793675303030303,판타지,
