방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률
20210830,KBS2,21,223846,경찰수업,7회,미니시리즈,"진영,차태현,정수정",3.274
20210830,SBS,21,230711,홍천기,1회,미니시리즈,"안효섭,김유정,공명",4.018840714285714
20210831,KBS2,21,223748,경찰수업,8회,미니시리즈,"진영,차태현,정수정",3.685354285714286
20210831,SBS,22,231429,홍천기,2회,미니시리즈,"안효섭,김유정,공명",3.805387142857143
20210901,tvN,22,2237,더로드1의비극,9회,미니시리즈,"지진희,윤세아,김혜은",0.562502142857143
20210902,tvN,22,233117,더로드1의비극,10회,미니시리즈,"지진희,윤세아,김혜은",1.1817028571428572
20210903,SBS,22,232401,펜트하우스3,13회,미니시리즈,"유진,김소연,이지아",9.972882857142858
20210904,JTBC,22,234313,인간실격,1회,미니시리즈,"전도연,류준열,박병은",2.050965714285714
20210904,tvN,21,223247,갯마을차차차,3회,미니시리즈,"신민아,김선호,이상이",4.6937750000000005
20210905,JTBC,22,235141,인간실격,2회,미니시리즈,"전도연,류준열,박병은",1.4930957142857142
20210905,tvN,21,223313,갯마을차차차,4회,미니시리즈,"신민아,김선호,이상이",5.259689285714287
20210906,SBS,22,230320,홍천기,3회,미니시리즈,"안효섭,김유정,공명",3.789260714285714
20210906,tvN,22,233946,하이클래스,1회,미니시리즈,"조여정,김지수,하준",1.31707
20210907,SBS,22,230419,홍천기,4회,미니시리즈,"안효섭,김유정,공명",4.618787857142857
20210907,tvN,22,233121,하이클래스,2회,미니시리즈,"조여정,김지수,하준",1.406442857142857
20210908,tvN,22,826,더로드1의비극,11회,미니시리즈,"지진희,윤세아,김혜은",0.825265
20210910,SBS,22,232454,펜트하우스3,14회,미니시리즈,"유진,김소연,이지아",11.020594999999998
20210911,JTBC,22,234040,인간실격,3회,미니시리즈,"전도연,류준열,박병은",1.2881578571428574
20210911,tvN,21,222433,갯마을차차차,5회,미니시리즈,"신민아,김선호,이상이",5.552027142857143
20210912,JTBC,22,234337,인간실격,4회,미니시리즈,"전도연,류준열,박병은",1.1012207142857142
20210912,tvN,21,223904,갯마을차차차,6회,미니시리즈,"신민아,김선호,이상이",5.926448571428571
20210913,SBS,22,230239,홍천기,5회,미니시리즈,"안효섭,김유정,공명",4.4354442857142855
20210913,tvN,22,234312,하이클래스,3회,미니시리즈,"조여정,김지수,하준",1.77465
20210914,SBS,22,230437,홍천기,6회,미니시리즈,"안효섭,김유정,공명",4.818578571428572
20210914,tvN,22,234904,하이클래스,4회,미니시리즈,"조여정,김지수,하준",1.6265178571428573
20210917,MBC,22,231540,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",2.937855714285714
20210917,SBS,21,230347,원더우먼,1회,미니시리즈,"이하늬,이하늬,이상윤",4.813778571428571
20210918,MBC,22,231534,검은태양,2회,미니시리즈,"남궁민,박하선,김지은",4.257547857142858
20210918,SBS,22,230510,원더우먼,2회,미니시리즈,"이하늬,이하늬,이상윤",4.158577142857143
20210918,JTBC,22,234009,인간실격,5회,미니시리즈,"전도연,류준열,박병은",0.5566342857142857
20210918,tvN,21,223428,갯마을차차차,7회,미니시리즈,"신민아,김선호,이상이",6.0447942857142865
20210919,JTBC,22,233528,인간실격,6회,미니시리즈,"전도연,류준열,박병은",0.6119157142857141
20210919,tvN,21,223852,갯마을차차차,8회,미니시리즈,"신민아,김선호,이상이",4.236009285714286
20210920,tvN,22,234133,하이클래스,5회,미니시리즈,"조여정,김지수,하준",1.5729185714285714
20210921,tvN,22,234742,하이클래스,6회,미니시리즈,"조여정,김지수,하준",1.643695714285714
20210922,KBS2,21,224157,달리와감자탕,1회,미니시리즈,"김민재,박규영,권율",1.7675785714285712
20210922,tvN,22,233829,홈타운,1회,미니시리즈,"유재명,한예리,엄태구",1.5928907142857143
20210923,KBS2,21,224143,달리와감자탕,2회,미니시리즈,"김민재,박규영,권율",1.7901735714285714
20210923,MBC,22,951,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",0.8022271428571429
20210923,tvN,22,233602,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",1.4121742857142858
20210924,MBC,22,231530,검은태양,3회,미니시리즈,"남궁민,박하선,김지은",5.007638571428572
20210924,SBS,21,231826,원더우먼,3회,미니시리즈,"이하늬,이하늬,이상윤",5.728489285714285
20210924,OCN,22,232242,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",0.11937785714285716
20210925,MBC,21,230420,검은태양,4회,미니시리즈,"남궁민,박하선,김지은",4.411247142857143
20210925,SBS,21,230544,원더우먼,4회,미니시리즈,"이하늬,이하늬,이상윤",6.627238571428571
20210925,JTBC,22,233835,인간실격,7회,미니시리즈,"전도연,류준열,박병은",0.6008042857142858
20210925,tvN,21,223502,갯마을차차차,9회,미니시리즈,"신민아,김선호,이상이",5.339275714285714
20210926,JTBC,22,234248,인간실격,8회,미니시리즈,"전도연,류준열,박병은",0.5846185714285713
20210926,tvN,21,223916,갯마을차차차,10회,미니시리즈,"신민아,김선호,이상이",6.5412735714285715
20210927,SBS,22,230307,홍천기,7회,미니시리즈,"안효섭,김유정,공명",4.573659999999999
20210927,tvN,22,234153,하이클래스,7회,미니시리즈,"조여정,김지수,하준",1.9514885714285715
20210928,SBS,22,230326,홍천기,8회,미니시리즈,"안효섭,김유정,공명",4.110457142857142
20210928,tvN,22,234050,하이클래스,8회,미니시리즈,"조여정,김지수,하준",1.8342742857142855
20210929,KBS2,21,223923,달리와감자탕,3회,미니시리즈,"김민재,박규영,권율",1.7618364285714283
20210929,tvN,22,233404,홈타운,3회,미니시리즈,"유재명,한예리,엄태구",1.6266928571428572
20210930,KBS2,21,224334,달리와감자탕,4회,미니시리즈,"김민재,박규영,권율",2.52048
20210930,tvN,22,233713,홈타운,4회,미니시리즈,"유재명,한예리,엄태구",1.0621085714285714
20211001,MBC,21,230622,검은태양,5회,미니시리즈,"남궁민,박하선,김지은",5.016273571428571
20211001,SBS,21,230750,원더우먼,5회,미니시리즈,"이하늬,이하늬,이상윤",6.548667142857142
20211002,MBC,21,230756,검은태양,6회,미니시리즈,"남궁민,박하선,김지은",4.704848571428571
20211002,SBS,21,230237,원더우먼,6회,미니시리즈,"이하늬,이하늬,이상윤",6.583202142857144
20211002,tvN,21,223605,갯마을차차차,11회,미니시리즈,"신민아,김선호,이상이",5.748937857142858
20211003,tvN,21,223904,갯마을차차차,12회,미니시리즈,"신민아,김선호,이상이",6.202588571428571
20211004,KBS2,21,224454,경찰수업,15회,미니시리즈,"진영,차태현,정수정",2.7229300000000003
20211004,tvN,22,234451,하이클래스,9회,미니시리즈,"조여정,김지수,하준",1.7883064285714287
20211005,KBS2,21,224409,경찰수업,16회,미니시리즈,"진영,차태현,정수정",2.673529285714286
20211005,tvN,22,234109,하이클래스,10회,미니시리즈,"조여정,김지수,하준",2.22742
20211006,KBS2,21,224027,달리와감자탕,5회,미니시리즈,"김민재,박규영,권율",2.167447142857143
20211007,KBS2,21,224124,달리와감자탕,6회,미니시리즈,"김민재,박규영,권율",2.2168121428571426
20211008,MBC,21,230452,검은태양,7회,미니시리즈,"남궁민,박하선,김지은",4.106215714285715
20211008,SBS,21,231149,원더우먼,7회,미니시리즈,"이하늬,이하늬,이상윤",7.127717142857143
20211009,MBC,21,230554,검은태양,8회,미니시리즈,"남궁민,박하선,김지은",4.097922142857143
20211009,SBS,21,230340,원더우먼,8회,미니시리즈,"이하늬,이하늬,이상윤",7.036269999999999
20211009,tvN,21,223438,갯마을차차차,13회,미니시리즈,"신민아,김선호,이상이",5.283336428571428
20211010,tvN,21,223853,갯마을차차차,14회,미니시리즈,"신민아,김선호,이상이",6.656298571428572
20211011,KBS2,21,225039,연모,1회,미니시리즈,"박은빈,로운,남윤수",3.1204050000000003
20211011,tvN,22,234447,하이클래스,11회,미니시리즈,"조여정,김지수,하준",1.8414557142857142
20211012,KBS2,21,224920,연모,2회,미니시리즈,"박은빈,로운,남윤수",3.1027607142857145
20211013,KBS2,21,223903,달리와감자탕,7회,미니시리즈,"김민재,박규영,권율",2.111165
20211013,JTBC,22,233204,너를닮은사람,1회,미니시리즈,"고현정,신현빈,김재영",1.5536328571428573
20211014,KBS2,21,224009,달리와감자탕,8회,미니시리즈,"김민재,박규영,권율",2.141399285714286
20211014,JTBC,22,233311,너를닮은사람,2회,미니시리즈,"고현정,신현빈,김재영",1.1169914285714284
20211015,MBC,21,230008,검은태양,9회,미니시리즈,"남궁민,박하선,김지은",3.181018571428571
20211015,SBS,21,230555,원더우먼,9회,미니시리즈,"이하늬,이하늬,이상윤",6.520441428571429
20211016,MBC,21,230441,검은태양,10회,미니시리즈,"남궁민,박하선,김지은",3.6678371428571426
20211016,SBS,21,230445,원더우먼,10회,미니시리즈,"이하늬,이하늬,이상윤",6.963425000000001
20211016,tvN,21,223446,갯마을차차차,15회,미니시리즈,"신민아,김선호,이상이",6.430229285714286
20211017,tvN,21,224635,갯마을차차차,16회,미니시리즈,"신민아,김선호,이상이",7.821846428571428
20211018,KBS2,21,224847,연모,3회,미니시리즈,"박은빈,로운,남윤수",3.174087857142857
20211018,MBC,22,234934,검은태양,9회,미니시리즈,"남궁민,박하선,김지은",1.210187857142857
20211018,JTBC,22,230435,너를닮은사람,2회,미니시리즈,"고현정,신현빈,김재영",0.6617742857142856
20211018,tvN,22,234119,하이클래스,12회,미니시리즈,"조여정,김지수,하준",1.755414285714286
20211019,KBS2,21,224718,연모,4회,미니시리즈,"박은빈,로운,남윤수",2.6420164285714285
20211019,tvN,22,234347,하이클래스,13회,미니시리즈,"조여정,김지수,하준",1.7527007142857143
20211020,KBS2,21,223817,달리와감자탕,9회,미니시리즈,"김민재,박규영,권율",1.8631507142857144
20211020,JTBC,22,233200,너를닮은사람,3회,미니시리즈,"고현정,신현빈,김재영",0.7654914285714286
20211021,KBS2,21,224035,달리와감자탕,10회,미니시리즈,"김민재,박규영,권율",1.7634235714285715
20211021,JTBC,22,234032,너를닮은사람,4회,미니시리즈,"고현정,신현빈,김재영",0.927875
20211022,MBC,21,230353,검은태양,11회,미니시리즈,"남궁민,박하선,김지은",3.6621921428571427
20211022,SBS,22,231452,원더우먼,11회,미니시리즈,"이하늬,이하늬,이상윤",6.724203571428572
20211023,MBC,21,230508,검은태양,12회,미니시리즈,"남궁민,박하선,김지은",3.907609285714286
20211023,SBS,21,230409,원더우먼,12회,미니시리즈,"이하늬,이하늬,이상윤",5.810839285714285
20211023,tvN,21,222659,지리산,1회,미니시리즈,"전지현,주지훈,성동일",4.960092142857143
20211024,tvN,21,224148,지리산,2회,미니시리즈,"전지현,주지훈,성동일",5.7213964285714285
20211025,KBS2,21,224321,연모,5회,미니시리즈,"박은빈,로운,남윤수",2.7516328571428565
20211025,tvN,22,234424,하이클래스,14회,미니시리즈,"조여정,김지수,하준",1.8544021428571429
20211026,KBS2,21,224218,연모,6회,미니시리즈,"박은빈,로운,남윤수",2.486131428571429
20211026,tvN,22,234650,하이클래스,15회,미니시리즈,"조여정,김지수,하준",2.155947857142857
20211027,KBS2,21,223814,달리와감자탕,11회,미니시리즈,"김민재,박규영,권율",2.051037142857143
20211027,JTBC,22,233555,너를닮은사람,5회,미니시리즈,"고현정,신현빈,김재영",1.0640285714285713
20211028,KBS2,21,223921,달리와감자탕,12회,미니시리즈,"김민재,박규영,권율",2.4367592857142855
20211028,JTBC,22,233713,너를닮은사람,6회,미니시리즈,"고현정,신현빈,김재영",0.9743135714285714
20211029,MBC,22,230131,뫼비우스:검은태양,1회,미니시리즈,"박하선,정문성,장영남",1.8301292857142857
20211029,SBS,22,231642,원더우먼,13회,미니시리즈,"이하늬,이하늬,이상윤",7.2806371428571435
20211030,MBC,22,230200,뫼비우스:검은태양,2회,미니시리즈,"박하선,정문성,장영남",1.534992857142857
20211030,SBS,21,230400,원더우먼,14회,미니시리즈,"이하늬,이하늬,이상윤",8.239211428571428
20211030,JTBC,22,234303,구경이,1회,미니시리즈,"이영애,김혜준,김해숙",1.2284928571428573
20211030,tvN,21,221934,지리산,3회,미니시리즈,"전지현,주지훈,성동일",4.3948728571428575
20211031,JTBC,22,234332,구경이,2회,미니시리즈,"이영애,김혜준,김해숙",0.9302821428571428
20211031,tvN,21,221845,지리산,4회,미니시리즈,"전지현,주지훈,성동일",5.722777142857143
20211101,KBS2,21,224355,연모,7회,미니시리즈,"박은빈,로운,남윤수",3.4675121428571427
20211101,JTBC,22,106,구경이,1회,미니시리즈,"이영애,김혜준,김해숙",0.43790642857142853
20211101,tvN,22,233542,하이클래스,16회,미니시리즈,"조여정,김지수,하준",2.125982142857143
20211102,KBS2,21,224350,연모,8회,미니시리즈,"박은빈,로운,남윤수",3.166655714285714
20211103,KBS2,21,224116,달리와감자탕,13회,미니시리즈,"김민재,박규영,권율",2.139077857142857
20211103,JTBC,22,233856,너를닮은사람,7회,미니시리즈,"고현정,신현빈,김재영",0.8550785714285712
20211104,KBS2,21,224156,달리와감자탕,14회,미니시리즈,"김민재,박규영,권율",2.024257857142857
20211104,JTBC,22,234207,너를닮은사람,8회,미니시리즈,"고현정,신현빈,김재영",0.7470471428571429
20211105,SBS,22,231027,원더우먼,15회,미니시리즈,"이하늬,이하늬,이상윤",8.132030714285714
20211105,tvN,22,234916,해피니스,1회,미니시리즈,"한효주,박형식,조우진",1.9527871428571433
20211106,SBS,21,230431,원더우먼,16회,미니시리즈,"이하늬,이하늬,이상윤",9.097089285714286
20211106,JTBC,22,234610,구경이,3회,미니시리즈,"이영애,김혜준,김해숙",1.0017500000000001
20211106,tvN,22,334,해피니스,2회,미니시리즈,"한효주,박형식,조우진",2.2550028571428573
20211107,JTBC,22,233927,구경이,4회,미니시리즈,"이영애,김혜준,김해숙",1.0582078571428573
20211108,KBS2,21,224241,연모,9회,미니시리즈,"박은빈,로운,남윤수",3.297947142857143
20211108,tvN,22,233528,어사와조이,1회,미니시리즈,"옥택연,김혜윤,양희경",2.2531592857142857
20211109,KBS2,22,231235,연모,10회,미니시리즈,"박은빈,로운,남윤수",2.987437142857143
20211109,tvN,22,233913,어사와조이,2회,미니시리즈,"옥택연,김혜윤,양희경",1.5727971428571428
20211110,KBS2,21,224014,달리와감자탕,15회,미니시리즈,"김민재,박규영,권율",1.7849671428571432
20211110,JTBC,22,233857,너를닮은사람,9회,미니시리즈,"고현정,신현빈,김재영",1.0860664285714285
20211110,tvN,22,234335,멜랑꼴리아,1회,미니시리즈,"임수정,이도현,진경",1.6421621428571431
20211111,KBS2,21,224344,달리와감자탕,16회,미니시리즈,"김민재,박규영,권율",1.7420714285714287
20211111,JTBC,22,233416,너를닮은사람,10회,미니시리즈,"고현정,신현빈,김재영",0.6012678571428571
20211111,tvN,22,233135,멜랑꼴리아,2회,미니시리즈,"임수정,이도현,진경",1.5780357142857142
20211112,MBC,21,230302,옷소매붉은끝동,1회,미니시리즈,"이준호,이세영,강훈",2.7180328571428576
20211112,SBS,22,230749,지금헤어지는중입니다,1회,미니시리즈,"송혜교,장기용,최희서",3.0294314285714288
20211112,tvN,22,235217,해피니스,3회,미니시리즈,"한효주,박형식,조우진",2.501457857142857
20211113,MBC,21,230919,옷소매붉은끝동,2회,미니시리즈,"이준호,이세영,강훈",2.803747142857143
